refund_id,order_id,payment_id,refund_date,refund_amount,currency,reason_code,processor_fee_refunded
22160,237108,253647,2019-01-31 01:46:19,38.07,EUR,fraud_suspected,0.37
22161,237155,253698,2023-11-09 22:57:31,28.42,ZAR,shipping_issue,0.42
22162,237161,253704,2025-09-28 04:53:43,62.71,NZD,damaged_in_transit,0.76
22163,237171,253715,2022-04-17 19:07:38,18.62,ZAR,changed_mind,0.01
22164,237188,253733,2021-12-08 05:29:53,1.12,ZAR,customer_return,0.01
22165,237188,253733,2021-12-08 05:29:53,39.17,ZAR,faulty_item,0.09
22166,237190,253735,2020-11-29 20:49:56,35.94,KES,faulty_item,0.22
22167,237217,253765,2025-08-27 01:11:13,18.02,USD,damaged_in_transit,0.26
22168,237252,253800,2019-01-25 03:55:53,6.75,EUR,fraud_suspected,0.04
22169,237252,253800,2019-01-25 03:55:53,10.6,EUR,faulty_item,0.14
22170,237254,253802,2019-03-03 11:29:30,9.03,GBP,customer_return,0.1
22171,237260,253809,2021-02-10 07:50:33,25.16,USD,damaged_in_transit,0.14
22172,237279,253830,2023-05-19 03:36:19,56.16,EUR,customer_return,0.75
22173,237284,253836,2024-02-14 06:24:25,35.71,USD,faulty_item,0.41
22174,237284,253836,2024-02-14 06:24:25,0.92,USD,shipping_issue,0.0
22175,237295,253848,2022-11-05 04:41:13,24.05,USD,changed_mind,0.21
22176,237295,253848,2022-11-05 04:41:13,8.42,USD,shipping_issue,0.09
22177,237303,253856,2025-06-09 12:55:58,10.61,CAD,faulty_item,0.14
22178,237303,253856,2025-06-09 12:55:58,10.12,CAD,customer_return,0.05
22179,237306,253859,2018-07-27 00:15:24,17.52,EUR,damaged_in_transit,0.02
22180,237306,253859,2018-07-27 00:15:24,13.89,EUR,customer_return,0.09
22181,237311,253864,2025-03-25 23:06:29,45.13,ZAR,changed_mind,0.08
22182,237325,253879,2019-01-29 17:42:05,0.22,USD,customer_return,0.0
22183,237325,253879,2019-01-29 17:42:05,39.92,USD,damaged_in_transit,0.26
22184,237335,253889,2019-02-11 13:15:28,79.14,USD,shipping_issue,0.75
22185,237369,253925,2023-05-11 13:47:24,13.15,ZAR,shipping_issue,0.15
22186,237369,253925,2023-05-11 13:47:24,6.88,ZAR,fraud_suspected,0.06
22187,237371,253927,2021-11-14 08:08:18,5.54,USD,changed_mind,0.02
22188,237371,253927,2021-11-14 08:08:18,39.06,USD,fraud_suspected,0.38
22189,237402,253961,2020-01-31 02:31:00,4.45,USD,fraud_suspected,0.0
22190,237402,253961,2020-01-31 02:31:00,19.23,USD,changed_mind,0.09
22191,237406,253965,2022-04-03 22:32:07,82.82,EUR,fraud_suspected,0.49
22192,237406,253965,2022-04-03 22:32:07,209.86,EUR,customer_return,0.23
22193,237435,253994,2022-04-05 08:25:59,20.57,CAD,fraud_suspected,0.29
22194,237453,254015,2021-10-05 16:31:31,82.85,USD,changed_mind,0.16
22195,237465,254027,2020-09-07 00:14:05,32.16,USD,shipping_issue,0.21
22196,237479,254041,2023-05-03 20:52:17,18.1,EUR,fraud_suspected,0.24
22197,237520,254084,2018-10-19 22:47:59,14.24,USD,changed_mind,0.11
22198,237529,254093,2024-06-29 20:17:02,18.49,GBP,fraud_suspected,0.25
22199,237553,254118,2021-02-24 14:31:39,5.76,USD,shipping_issue,0.03
22200,237566,254131,2024-11-17 06:05:54,16.83,SEK,fraud_suspected,0.03
22201,237566,254131,2024-07-31 06:05:54,24.77,SEK,shipping_issue,0.24
22202,237567,254132,2023-08-19 06:24:13,10.75,GBP,damaged_in_transit,0.06
22203,237573,254139,2025-05-20 09:51:19,24.67,USD,changed_mind,0.14
22204,237573,254139,2025-04-26 09:51:19,25.18,USD,faulty_item,0.33
22205,237606,254173,2018-09-26 03:08:19,2.6,CAD,shipping_issue,0.03
22206,237606,254173,2018-09-26 03:08:19,32.22,CAD,fraud_suspected,0.3
22207,237606,254173,2018-09-14 03:08:19,26.73,CAD,shipping_issue,0.17
22208,237613,254181,2019-01-10 14:44:37,11.18,AUD,changed_mind,0.15
22209,237640,254211,2022-05-07 09:19:13,3.61,GBP,customer_return,0.03
22210,237640,254211,2022-05-07 09:19:13,9.33,GBP,faulty_item,0.11
22211,237647,254219,2018-07-05 10:26:28,31.28,ZAR,shipping_issue,0.06
22212,237658,254232,2019-10-28 23:50:18,5.13,USD,customer_return,0.03
22213,237658,254232,2019-10-28 23:50:18,5.72,USD,faulty_item,0.04
22214,237665,254240,2024-05-09 15:21:18,48.85,USD,changed_mind,0.22
22215,237665,254240,2024-05-09 15:21:18,38.35,USD,damaged_in_transit,0.01
22216,237667,254242,2024-05-18 00:10:11,12.72,ZAR,customer_return,0.18
22217,237667,254242,2024-05-07 00:10:11,6.46,ZAR,faulty_item,0.05
22218,237667,254242,2024-05-07 00:10:11,8.71,ZAR,changed_mind,0.02
22219,237670,254245,2022-07-06 04:20:32,22.07,USD,customer_return,0.27
22220,237679,254257,2025-07-16 01:12:30,53.41,EUR,shipping_issue,0.54
22221,237680,254258,2019-04-23 07:33:30,111.56,USD,fraud_suspected,1.66
22222,237680,254258,2019-04-23 07:33:30,60.64,USD,fraud_suspected,0.33
22223,237734,254314,2023-06-28 06:42:03,5.73,USD,customer_return,0.01
22224,237734,254314,2023-06-28 06:42:03,13.21,USD,changed_mind,0.2
22225,237740,254320,2023-10-01 17:32:13,18.3,SEK,damaged_in_transit,0.17
22226,237747,254329,2019-09-28 17:31:19,35.61,USD,changed_mind,0.12
22227,237753,254336,2020-06-25 12:40:21,33.36,GBP,damaged_in_transit,0.29
22228,237753,254336,2020-06-25 12:40:21,3.95,GBP,customer_return,0.06
22229,237779,254364,2018-03-26 05:33:03,154.59,ZAR,changed_mind,1.75
22230,237782,254367,2021-09-01 21:19:20,18.01,EUR,customer_return,0.0
22231,237788,254373,2020-03-29 13:35:50,14.15,CAD,faulty_item,0.07
22232,237840,254428,2022-04-03 23:43:24,0.68,GBP,customer_return,0.01
22233,237840,254428,2022-04-03 23:43:24,12.69,GBP,damaged_in_transit,0.0
22234,237893,254483,2018-09-29 11:23:40,24.88,ZAR,fraud_suspected,0.26
22235,237903,254494,2018-04-23 17:37:00,27.83,AED,faulty_item,0.22
22236,237912,254503,2019-05-09 10:21:00,10.06,USD,damaged_in_transit,0.1
22237,237921,254513,2023-03-19 19:25:30,48.09,KES,damaged_in_transit,0.02
22238,237923,254515,2025-03-30 10:03:27,21.07,USD,customer_return,0.06
22239,237930,254523,2022-01-19 10:11:10,46.0,USD,shipping_issue,0.57
22240,237943,254537,2024-03-25 09:28:56,146.4,USD,fraud_suspected,2.13
22241,237949,254544,2024-12-03 09:39:11,19.09,EUR,changed_mind,0.26
22242,237984,254580,2022-08-05 14:03:20,16.96,USD,shipping_issue,0.2
22243,237984,254580,2022-08-05 14:03:20,3.58,USD,shipping_issue,0.01
22244,237989,254586,2023-11-07 13:15:34,16.06,USD,fraud_suspected,0.22
22245,237995,254592,2022-07-27 08:11:06,21.62,USD,damaged_in_transit,0.12
22246,238005,254603,2023-11-19 12:49:52,18.42,USD,shipping_issue,0.27
22247,238005,254603,2023-11-19 12:49:52,8.0,USD,fraud_suspected,0.06
22248,238021,254621,2021-10-20 12:08:08,104.33,USD,shipping_issue,0.86
22249,238032,254633,2018-04-30 03:04:48,73.75,USD,shipping_issue,0.73
22250,238032,254633,2018-04-30 03:04:48,51.41,USD,customer_return,0.75
22251,238045,254646,2022-03-28 15:03:34,14.11,ZAR,fraud_suspected,0.2
22252,238045,254646,2022-03-28 15:03:34,26.7,ZAR,changed_mind,0.37
22253,238051,254653,2018-12-23 00:47:30,17.31,AUD,shipping_issue,0.08
22254,238081,254686,2019-09-24 10:24:20,28.32,USD,customer_return,0.27
22255,238081,254686,2019-09-24 10:24:20,4.42,USD,customer_return,0.06
22256,238118,254726,2020-01-16 23:14:03,268.93,GBP,shipping_issue,2.5
22257,238119,254727,2019-05-26 22:38:15,14.87,USD,customer_return,0.04
22258,238120,254728,2018-07-07 09:53:28,42.41,ZAR,shipping_issue,0.13
22259,238120,254728,2018-07-07 09:53:28,18.81,ZAR,fraud_suspected,0.16
22260,238175,254787,2021-05-04 13:54:46,160.72,GBP,customer_return,0.17
22261,238185,254799,2021-07-11 20:57:53,68.8,CAD,changed_mind,0.74
22262,238188,254803,2021-05-22 11:54:50,19.06,USD,fraud_suspected,0.12
22263,238203,254818,2023-03-17 13:07:20,30.15,USD,shipping_issue,0.21
22264,238203,254818,2023-03-12 13:07:20,269.12,USD,changed_mind,2.94
22265,238230,254846,2025-03-30 21:35:35,30.44,CAD,changed_mind,0.28
22266,238251,254871,2019-05-01 16:01:56,41.35,EUR,customer_return,0.48
22267,238254,254874,2023-02-12 10:21:17,65.22,EUR,shipping_issue,0.84
22268,238271,254891,2019-07-29 07:22:29,16.18,CAD,damaged_in_transit,0.01
22269,238300,254922,2019-10-31 18:35:10,149.37,USD,fraud_suspected,1.78
22270,238321,254945,2023-02-20 18:27:34,14.65,EUR,shipping_issue,0.07
22271,238323,254947,2023-04-03 04:31:24,9.41,EUR,damaged_in_transit,0.12
22272,238342,254967,2021-12-26 21:40:35,11.35,ZAR,changed_mind,0.0
22273,238342,254967,2021-12-26 21:40:35,7.01,ZAR,faulty_item,0.08
22274,238357,254982,2023-11-19 06:37:16,4.03,USD,fraud_suspected,0.0
22275,238357,254982,2023-11-19 06:37:16,56.86,USD,customer_return,0.46
22276,238374,255000,2019-03-12 03:24:53,15.97,USD,shipping_issue,0.03
22277,238387,255014,2025-10-05 10:29:47,39.64,AUD,customer_return,0.33
22278,238392,255019,2020-07-12 07:50:11,23.86,USD,faulty_item,0.23
22279,238392,255019,2020-07-12 07:50:11,27.5,USD,customer_return,0.09
22280,238400,255027,2023-09-17 20:06:25,27.6,USD,customer_return,0.05
22281,238405,255033,2018-06-10 13:56:46,5.26,EUR,damaged_in_transit,0.06
22282,238420,255049,2018-05-04 13:53:04,97.59,KES,shipping_issue,0.49
22283,238425,255054,2025-11-23 16:44:34,32.41,USD,customer_return,0.01
22284,238429,255058,2018-06-22 19:02:17,15.66,USD,shipping_issue,0.03
22285,238446,255078,2021-07-15 22:45:18,11.01,ZAR,faulty_item,0.06
22286,238446,255078,2021-07-15 22:45:18,24.57,ZAR,customer_return,0.01
22287,238466,255098,2019-08-20 16:26:00,5.41,USD,shipping_issue,0.01
22288,238466,255098,2019-08-20 16:26:00,11.78,USD,changed_mind,0.02
22289,238475,255108,2018-02-07 08:49:53,1440.68,ZAR,fraud_suspected,17.42
22290,238483,255116,2020-09-07 09:53:29,59.96,ZAR,fraud_suspected,0.42
22291,238484,255117,2020-01-09 10:59:39,30.07,ZAR,faulty_item,0.45
22292,238486,255119,2020-07-19 19:39:34,44.96,USD,changed_mind,0.4
22293,238506,255142,2018-04-13 13:53:56,10.06,ZAR,shipping_issue,0.06
22294,238506,255142,2018-04-13 13:53:56,7.79,ZAR,changed_mind,0.11
22295,238527,255167,2023-03-19 06:45:45,7.01,USD,shipping_issue,0.06
22296,238527,255167,2023-03-19 06:45:45,8.95,USD,shipping_issue,0.09
22297,238530,255170,2022-03-17 08:25:29,88.9,CAD,faulty_item,0.21
22298,238550,255190,2023-12-23 23:49:42,37.36,AED,customer_return,0.16
22299,238554,255194,2022-03-28 10:17:25,227.02,EUR,changed_mind,2.17
22300,238568,255208,2019-01-16 13:22:06,16.99,NZD,fraud_suspected,0.02
22301,238584,255226,2023-08-31 22:36:29,45.0,ZAR,fraud_suspected,0.14
22302,238613,255257,2023-01-29 01:44:48,23.21,USD,damaged_in_transit,0.31
22303,238619,255263,2021-06-07 22:36:45,31.4,EUR,changed_mind,0.16
22304,238631,255276,2025-01-28 12:22:00,98.99,ZAR,damaged_in_transit,1.1
22305,238681,255329,2025-02-13 23:09:56,5.74,SEK,changed_mind,0.03
22306,238681,255329,2025-02-13 23:09:56,42.15,SEK,damaged_in_transit,0.4
22307,238687,255335,2019-01-17 16:14:18,24.34,EUR,customer_return,0.07
22308,238689,255337,2019-03-27 09:46:10,68.24,USD,faulty_item,0.56
22309,238689,255337,2019-03-27 09:46:10,94.04,USD,shipping_issue,0.65
22310,238689,255337,2019-03-17 09:46:10,29.82,USD,changed_mind,0.25
22311,238700,255349,2018-04-26 15:56:28,59.34,USD,customer_return,0.07
22312,238708,255357,2025-06-18 02:20:29,220.64,USD,faulty_item,0.11
22313,238715,255364,2020-04-15 07:05:01,49.91,USD,faulty_item,0.57
22314,238715,255364,2020-03-28 07:05:01,17.56,USD,damaged_in_transit,0.25
22315,238723,255372,2024-04-03 20:19:29,49.49,AED,shipping_issue,0.55
22316,238723,255372,2024-04-03 20:19:29,19.35,AED,shipping_issue,0.19
22317,238727,255376,2021-04-21 22:46:15,4.62,USD,fraud_suspected,0.04
22318,238727,255376,2021-04-21 22:46:15,13.11,USD,changed_mind,0.07
22319,238746,255395,2025-06-22 22:49:07,30.29,EUR,faulty_item,0.19
22320,238746,255395,2025-06-22 22:49:07,31.26,EUR,changed_mind,0.23
22321,238773,255422,2021-06-27 21:59:50,46.59,ZAR,shipping_issue,0.14
22322,238779,255428,2023-06-07 02:58:10,38.3,ZAR,fraud_suspected,0.43
22323,238798,255447,2019-12-15 13:59:11,12.28,ZAR,damaged_in_transit,0.17
22324,238798,255447,2019-12-15 13:59:11,10.14,ZAR,fraud_suspected,0.04
22325,238810,255459,2019-03-22 16:27:20,3.24,GBP,damaged_in_transit,0.01
22326,238810,255459,2019-03-22 16:27:20,13.96,GBP,customer_return,0.03
22327,238824,255475,2020-02-22 11:18:57,487.86,GBP,customer_return,0.85
22328,238845,255496,2025-06-23 23:24:05,413.21,GBP,changed_mind,4.68
22329,238853,255504,2020-10-06 12:05:44,19.5,NZD,faulty_item,0.05
22330,238855,255506,2018-05-15 14:23:45,4.74,ZAR,damaged_in_transit,0.04
22331,238858,255509,2025-03-12 07:34:58,94.11,USD,customer_return,1.17
22332,238866,255518,2018-07-27 23:07:27,44.43,AED,damaged_in_transit,0.13
22333,238875,255528,2018-07-09 06:35:57,19.06,AUD,customer_return,0.26
22334,238878,255531,2020-01-27 05:04:47,70.7,USD,changed_mind,0.62
22335,238884,255538,2024-04-16 00:01:41,21.48,ZAR,changed_mind,0.3
22336,238885,255539,2022-08-11 12:54:48,208.38,USD,changed_mind,2.62
22337,238887,255541,2018-02-10 18:08:52,37.62,USD,fraud_suspected,0.07
22338,238911,255567,2021-11-09 00:07:54,4.72,USD,damaged_in_transit,0.02
22339,238911,255567,2021-11-09 00:07:54,16.57,USD,fraud_suspected,0.1
22340,238916,255572,2025-02-22 05:56:10,25.77,EUR,changed_mind,0.04
22341,238938,255595,2025-08-27 05:29:41,26.44,USD,shipping_issue,0.27
22342,238966,255625,2025-01-05 00:01:45,5.18,ZAR,customer_return,0.02
22343,238973,255633,2024-06-07 02:45:16,3.42,USD,shipping_issue,0.05
22344,238973,255633,2024-06-07 02:45:16,36.36,USD,fraud_suspected,0.5
22345,238974,255634,2024-08-11 04:27:04,31.4,USD,shipping_issue,0.42
22346,238983,255644,2024-06-24 15:48:17,47.03,USD,faulty_item,0.62
22347,239003,255665,2024-02-13 08:30:01,46.77,NZD,fraud_suspected,0.35
22348,239013,255676,2022-03-08 01:53:37,34.73,ZAR,damaged_in_transit,0.01
22349,239019,255682,2022-06-16 21:27:35,9.3,GBP,customer_return,0.09
22350,239019,255682,2022-06-16 21:27:35,25.42,GBP,fraud_suspected,0.28
22351,239019,255682,2022-06-17 21:27:35,28.89,GBP,changed_mind,0.1
22352,239019,255682,2022-06-17 21:27:35,49.6,GBP,changed_mind,0.63
22353,239033,255698,2020-05-04 19:34:01,160.69,USD,damaged_in_transit,0.18
22354,239059,255726,2020-05-11 06:34:22,14.87,GBP,customer_return,0.16
22355,239068,255737,2024-08-29 05:08:02,24.99,USD,customer_return,0.15
22356,239087,255756,2019-04-29 16:58:13,5.44,NZD,shipping_issue,0.04
22357,239087,255756,2019-04-29 16:58:13,23.0,NZD,faulty_item,0.2
22358,239089,255758,2024-07-17 06:18:02,76.48,USD,faulty_item,1.09
22359,239103,255772,2022-03-09 07:39:02,25.05,EUR,changed_mind,0.14
22360,239103,255772,2022-03-09 07:39:02,9.31,EUR,fraud_suspected,0.08
22361,239109,255779,2020-01-14 07:05:28,18.41,ZAR,changed_mind,0.19
22362,239114,255785,2018-04-21 20:51:02,2.87,EUR,damaged_in_transit,0.02
22363,239114,255785,2018-04-21 20:51:02,11.37,EUR,shipping_issue,0.06
22364,239137,255809,2020-08-22 08:38:50,24.45,ZAR,fraud_suspected,0.13
22365,239138,255810,2023-10-25 18:32:59,13.81,USD,shipping_issue,0.12
22366,239141,255814,2023-09-21 21:20:03,18.36,USD,shipping_issue,0.14
22367,239203,255880,2019-09-01 11:25:48,34.67,USD,damaged_in_transit,0.25
22368,239203,255880,2019-08-30 11:25:48,51.05,USD,fraud_suspected,0.34
22369,239210,255887,2019-05-17 20:57:37,23.28,USD,fraud_suspected,0.27
22370,239219,255897,2025-03-24 13:44:01,19.87,EUR,faulty_item,0.08
22371,239219,255897,2025-03-24 13:44:01,6.68,EUR,damaged_in_transit,0.01
22372,239233,255912,2023-03-12 14:52:31,9.81,GBP,faulty_item,0.13
22373,239233,255912,2023-03-12 14:52:31,47.46,GBP,shipping_issue,0.4
22374,239236,255915,2020-11-11 20:25:08,32.31,EUR,damaged_in_transit,0.37
22375,239237,255916,2022-05-09 23:12:52,360.98,EUR,damaged_in_transit,2.45
22376,239277,255959,2021-05-01 09:18:06,25.14,USD,fraud_suspected,0.01
22377,239324,256009,2019-03-26 14:16:41,29.9,GBP,damaged_in_transit,0.31
22378,239331,256016,2025-10-31 16:20:41,27.57,USD,customer_return,0.37
22379,239333,256018,2022-06-25 10:53:55,8.98,USD,changed_mind,0.13
22380,239340,256026,2020-09-19 05:31:48,37.91,EUR,shipping_issue,0.19
22381,239365,256052,2025-08-05 22:41:04,86.71,ZAR,customer_return,0.93
22382,239375,256063,2019-05-27 15:03:26,8.24,GBP,faulty_item,0.0
22383,239377,256065,2025-02-25 18:47:07,7.4,USD,changed_mind,0.1
22384,239377,256065,2025-02-25 18:47:07,29.19,USD,changed_mind,0.14
22385,239396,256085,2023-02-10 00:24:01,27.78,GBP,fraud_suspected,0.19
22386,239399,256088,2022-02-08 02:50:26,0.98,GBP,fraud_suspected,0.01
22387,239399,256088,2022-02-08 02:50:26,19.64,GBP,shipping_issue,0.21
22388,239400,256089,2021-06-04 13:25:14,53.35,EUR,fraud_suspected,0.12
22389,239400,256089,2021-06-04 13:25:14,45.05,EUR,customer_return,0.39
22390,239420,256111,2025-02-12 22:13:55,173.19,GBP,shipping_issue,0.04
22391,239475,256171,2022-05-13 12:21:54,31.98,EUR,changed_mind,0.39
22392,239478,256174,2023-03-03 22:01:14,67.02,EUR,faulty_item,0.78
22393,239484,256180,2019-06-15 21:28:21,30.51,GBP,changed_mind,0.32
22394,239484,256180,2019-06-15 21:28:21,8.22,GBP,faulty_item,0.11
22395,239505,256204,2019-11-02 22:18:28,24.36,GBP,customer_return,0.21
22396,239512,256211,2021-04-02 08:35:21,26.69,KES,customer_return,0.3
22397,239512,256211,2021-04-02 08:35:21,14.5,KES,shipping_issue,0.03
22398,239520,256219,2018-10-15 11:35:05,8.67,USD,fraud_suspected,0.11
22399,239533,256233,2019-08-02 14:44:34,21.06,AUD,faulty_item,0.3
22400,239539,256239,2021-04-13 04:17:15,34.67,EUR,damaged_in_transit,0.15
22401,239540,256240,2019-08-31 04:16:51,47.58,USD,faulty_item,0.08
22402,239567,256269,2019-12-19 00:57:49,60.75,GBP,fraud_suspected,0.13
22403,239585,256289,2023-08-16 09:37:58,5.39,EUR,customer_return,0.01
22404,239585,256289,2023-08-16 09:37:58,40.87,EUR,fraud_suspected,0.07
22405,239598,256302,2020-07-18 14:45:20,29.6,EUR,damaged_in_transit,0.26
22406,239617,256322,2021-11-01 04:43:38,27.58,KES,damaged_in_transit,0.35
22407,239631,256337,2020-07-03 04:21:48,7.47,AUD,customer_return,0.04
22408,239649,256356,2022-06-25 23:12:15,14.43,USD,damaged_in_transit,0.18
22409,239651,256358,2024-08-08 14:09:32,41.24,GBP,fraud_suspected,0.2
22410,239677,256385,2021-01-11 14:07:58,16.27,GBP,changed_mind,0.01
22411,239695,256403,2024-12-14 10:48:42,28.78,GBP,faulty_item,0.09
22412,239706,256414,2024-02-14 07:05:15,34.72,EUR,damaged_in_transit,0.26
22413,239714,256423,2020-06-01 15:09:10,27.29,USD,fraud_suspected,0.35
22414,239716,256425,2018-09-02 02:14:40,21.83,EUR,customer_return,0.28
22415,239724,256433,2022-10-07 05:23:36,29.42,EUR,fraud_suspected,0.32
22416,239728,256437,2020-03-10 07:17:20,12.39,GBP,fraud_suspected,0.09
22417,239728,256437,2020-03-10 07:17:20,24.18,GBP,shipping_issue,0.21
22418,239729,256438,2021-03-25 06:33:53,22.64,ZAR,customer_return,0.3
22419,239734,256443,2019-05-09 22:49:10,15.32,NZD,customer_return,0.04
22420,239739,256448,2024-11-15 06:56:37,28.78,CAD,faulty_item,0.31
22421,239755,256466,2025-04-19 08:32:48,30.13,USD,faulty_item,0.26
22422,239772,256483,2024-03-08 02:21:54,110.21,GBP,faulty_item,1.33
22423,239786,256497,2019-06-23 21:28:23,100.12,EUR,customer_return,0.73
22424,239798,256509,2018-04-19 13:42:52,14.2,USD,faulty_item,0.2
22425,239806,256517,2018-07-13 00:54:53,11.29,EUR,faulty_item,0.14
22426,239817,256528,2022-01-12 10:52:44,42.79,USD,shipping_issue,0.13
22427,239821,256532,2022-03-10 11:15:12,2.19,AUD,customer_return,0.01
22428,239821,256532,2022-03-10 11:15:12,23.02,AUD,shipping_issue,0.3
22429,239828,256540,2025-01-01 20:42:00,123.51,ZAR,faulty_item,0.9
22430,239830,256542,2022-02-18 08:36:09,22.29,ZAR,damaged_in_transit,0.33
22431,239830,256542,2022-02-18 08:36:09,22.32,ZAR,faulty_item,0.3
22432,239835,256547,2021-07-31 15:03:30,20.55,USD,damaged_in_transit,0.12
22433,239841,256553,2018-11-09 04:49:17,7.99,KES,damaged_in_transit,0.07
22434,239850,256562,2018-01-19 19:35:51,32.67,KES,faulty_item,0.11
22435,239854,256566,2018-04-05 17:47:58,12.02,GBP,fraud_suspected,0.13
22436,239925,256643,2022-08-07 23:36:13,52.34,USD,damaged_in_transit,0.1
22437,239949,256671,2019-09-27 19:58:01,7.54,USD,damaged_in_transit,0.05
22438,239956,256678,2019-10-20 23:47:12,35.69,GBP,faulty_item,0.5
22439,239958,256680,2023-02-01 17:30:02,75.13,ZAR,faulty_item,1.12
22440,239980,256704,2025-09-15 18:23:49,11.49,USD,fraud_suspected,0.09
22441,239980,256704,2025-09-15 18:23:49,3.58,USD,shipping_issue,0.02
22442,239983,256707,2020-01-13 07:06:37,106.23,AUD,changed_mind,1.56
22443,240047,256771,2019-11-18 18:55:06,43.09,USD,fraud_suspected,0.06
22444,240048,256772,2018-01-25 16:24:08,35.9,GBP,fraud_suspected,0.2
22445,240056,256780,2022-07-08 17:48:58,13.86,NZD,faulty_item,0.2
22446,240075,256801,2021-09-28 04:23:20,10.57,USD,changed_mind,0.04
22447,240088,256814,2025-06-03 12:55:48,22.12,USD,customer_return,0.29
22448,240092,256820,2019-07-25 00:44:35,12.06,USD,faulty_item,0.05
22449,240096,256824,2023-10-23 15:18:22,75.49,USD,shipping_issue,0.13
22450,240103,256831,2021-09-24 17:04:33,17.34,ZAR,customer_return,0.1
22451,240105,256833,2025-03-14 16:52:24,96.89,ZAR,fraud_suspected,0.56
22452,240114,256843,2024-04-11 19:20:31,26.67,USD,faulty_item,0.05
22453,240116,256845,2023-12-16 23:25:43,26.95,ZAR,customer_return,0.23
22454,240124,256853,2024-06-03 08:17:41,150.95,GBP,customer_return,1.86
22455,240130,256859,2023-08-17 18:37:05,45.0,EUR,damaged_in_transit,0.46
22456,240148,256878,2021-06-19 14:00:05,1.47,USD,shipping_issue,0.01
22457,240148,256878,2021-06-19 14:00:05,11.15,USD,faulty_item,0.09
22458,240165,256896,2020-09-26 21:31:04,48.87,AED,customer_return,0.16
22459,240165,256896,2020-10-20 21:31:04,16.78,AED,customer_return,0.02
22460,240173,256904,2019-12-30 01:49:05,18.59,USD,fraud_suspected,0.19
22461,240176,256908,2018-03-08 11:54:56,3.87,USD,fraud_suspected,0.0
22462,240176,256908,2018-03-08 11:54:56,26.21,USD,fraud_suspected,0.3
22463,240193,256927,2022-11-09 16:03:47,131.35,ZAR,fraud_suspected,0.93
22464,240193,256927,2022-11-09 16:03:47,65.75,ZAR,changed_mind,0.27
22465,240204,256938,2021-04-23 19:27:32,43.92,ZAR,faulty_item,0.28
22466,240210,256944,2022-06-29 06:02:44,48.28,ZAR,changed_mind,0.69
22467,240218,256952,2025-03-11 16:42:20,4.53,ZAR,fraud_suspected,0.03
22468,240218,256952,2025-03-11 16:42:20,23.22,ZAR,faulty_item,0.34
22469,240253,256989,2018-09-23 07:31:53,99.14,CAD,damaged_in_transit,0.27
22470,240262,256999,2022-09-02 10:56:20,23.45,USD,damaged_in_transit,0.35
22471,240267,257004,2024-09-24 09:12:46,54.82,ZAR,changed_mind,0.2
22472,240328,257066,2024-07-04 19:43:52,35.44,EUR,damaged_in_transit,0.09
22473,240328,257066,2024-07-04 19:43:52,11.5,EUR,fraud_suspected,0.13
22474,240359,257099,2019-07-29 00:01:13,51.24,AED,customer_return,0.1
22475,240372,257112,2022-10-08 15:58:44,7.48,GBP,faulty_item,0.08
22476,240387,257130,2024-08-23 21:12:24,13.27,USD,changed_mind,0.02
22477,240387,257130,2024-08-23 21:12:24,21.72,USD,shipping_issue,0.05
22478,240401,257144,2022-07-14 20:14:26,166.17,EUR,damaged_in_transit,1.44
22479,240401,257144,2022-07-14 20:14:26,60.09,EUR,fraud_suspected,0.63
22480,240411,257155,2024-06-12 15:39:01,77.09,USD,fraud_suspected,0.45
22481,240434,257181,2022-08-30 20:37:36,31.68,GBP,changed_mind,0.03
22482,240436,257183,2022-06-20 09:40:35,22.39,USD,shipping_issue,0.32
22483,240436,257183,2022-06-20 09:40:35,70.76,USD,faulty_item,0.2
22484,240446,257194,2022-05-13 18:25:17,32.48,USD,damaged_in_transit,0.31
22485,240457,257205,2018-02-17 15:38:38,22.23,ZAR,customer_return,0.16
22486,240458,257206,2025-04-06 06:15:11,2.55,ZAR,damaged_in_transit,0.0
22487,240458,257206,2025-04-06 06:15:11,9.61,ZAR,changed_mind,0.05
22488,240506,257256,2019-08-11 20:14:25,25.38,USD,customer_return,0.25
22489,240506,257256,2019-08-11 20:14:25,9.85,USD,shipping_issue,0.14
22490,240507,257257,2018-11-12 10:16:13,33.44,USD,changed_mind,0.04
22491,240512,257262,2024-08-11 00:05:54,28.57,ZAR,faulty_item,0.2
22492,240516,257266,2021-05-02 12:09:20,20.22,USD,shipping_issue,0.01
22493,240531,257281,2024-10-08 12:41:58,44.66,USD,customer_return,0.49
22494,240572,257327,2024-05-12 04:11:38,10.06,AUD,shipping_issue,0.07
22495,240584,257339,2024-04-18 02:55:08,52.4,EUR,changed_mind,0.3
22496,240584,257339,2024-04-18 02:55:08,9.88,EUR,damaged_in_transit,0.05
22497,240587,257343,2024-02-02 02:23:29,2.67,CAD,changed_mind,0.03
22498,240587,257343,2024-02-02 02:23:29,16.21,CAD,shipping_issue,0.13
22499,240604,257360,2021-06-21 19:18:56,17.14,ZAR,changed_mind,0.14
22500,240604,257360,2021-06-21 19:18:56,34.74,ZAR,shipping_issue,0.08
22501,240613,257371,2024-05-04 06:35:33,19.37,GBP,changed_mind,0.05
22502,240613,257371,2024-05-04 06:35:33,1.9,GBP,customer_return,0.01
22503,240618,257376,2023-08-06 11:17:27,211.36,USD,shipping_issue,2.39
