product_id,category_id,subcategory_id,subsubcategory_id,brand,unit_price,cost_price,weight_grams,seasonality,launch_date,discontinued_at,is_sustainable
7528,103,10022,1000079,Brand_103_5,50.26,23.79,6341,all_season,2019-06-14,,False
7529,109,10068,1000217,Brand_109_5,25.29,14.92,8323,all_season,2021-09-06,,False
7530,101,10003,1000010,Brand_101_5,48.89,24.71,5044,all_season,2022-05-24,,False
7531,104,10025,1000089,Brand_104_5,205.37,114.98,1101,all_season,2023-08-28,,False
7532,103,10017,1000064,Brand_103_1,1155.69,752.77,6463,winter,2025-01-03,,False
7533,108,10064,1000207,Brand_108_4,67.93,31.42,2264,winter,2022-04-16,,False
7534,104,10029,1000101,Brand_104_4,39.74,21.65,2271,winter,2018-06-16,,False
7535,107,10051,1000166,Brand_107_1,16.44,9.74,2511,all_season,2022-12-01,,False
7536,110,10079,1000251,Brand_110_1,171.56,111.12,2781,summer,2019-05-03,,False
7537,104,10028,1000099,Brand_104_2,54.61,31.69,6913,summer,2019-04-24,,False
7538,109,10067,1000214,Brand_109_1,92.69,46.88,3619,all_season,2022-08-14,,False
7539,109,10070,1000225,Brand_109_4,15.2,9.63,4971,all_season,2019-02-15,,False
7540,104,10025,1000087,Brand_104_3,186.82,91.05,10295,all_season,2023-08-24,,False
7541,102,10010,1000036,Brand_102_3,44.97,29.43,6147,all_season,2018-01-23,,False
7542,101,10001,1000001,Brand_101_3,257.15,132.25,8407,all_season,2023-07-20,,False
7543,104,10027,1000096,Brand_104_2,27.48,16.09,6370,all_season,2024-10-04,,False
7544,110,10078,1000249,Brand_110_4,13.43,7.2,2927,all_season,2021-07-22,,False
7545,105,10038,1000128,Brand_105_5,11.44,5.55,2692,all_season,2025-09-04,,False
7546,110,10079,1000250,Brand_110_5,169.72,95.95,10802,all_season,2023-06-07,,False
7547,104,10029,1000100,Brand_104_3,39.91,25.25,500,winter,2020-08-12,,False
7548,108,10061,1000198,Brand_108_2,27.94,15.34,10568,all_season,2021-04-24,,False
7549,107,10056,1000183,Brand_107_3,24.62,15.52,10721,all_season,2023-01-07,,False
7550,110,10078,1000249,Brand_110_1,47.49,28.93,6401,all_season,2020-02-11,2021-11-26,True
7551,105,10036,1000121,Brand_105_1,278.76,182.48,4583,all_season,2019-12-02,,False
7552,105,10035,1000120,Brand_105_2,26.38,14.81,3195,all_season,2024-05-09,,False
7553,108,10057,1000184,Brand_108_2,53.48,33.14,3751,winter,2023-08-05,,False
7554,106,10045,1000150,Brand_106_2,24.71,15.71,9379,winter,2020-09-27,,True
7555,103,10017,1000063,Brand_103_2,1460.01,742.01,10776,summer,2018-03-25,,False
7556,107,10053,1000173,Brand_107_3,124.98,76.09,8706,summer,2024-03-15,,True
7557,106,10048,1000158,Brand_106_2,22.2,11.09,1112,winter,2019-12-02,,False
7558,109,10066,1000212,Brand_109_2,40.17,24.24,8417,all_season,2024-07-12,,False
7559,103,10023,1000081,Brand_103_2,19.06,10.11,11802,all_season,2021-09-06,,False
7560,104,10025,1000089,Brand_104_1,195.96,100.49,11034,summer,2023-08-31,,False
7561,108,10061,1000198,Brand_108_4,51.26,25.7,8193,all_season,2023-09-26,,False
7562,110,10076,1000241,Brand_110_1,30.84,17.0,10399,all_season,2021-09-06,,False
7563,104,10030,1000105,Brand_104_1,115.75,71.24,9841,all_season,2023-04-23,,False
7564,102,10010,1000039,Brand_102_1,37.02,17.04,1134,all_season,2020-05-26,,True
7565,110,10078,1000249,Brand_110_4,29.17,13.29,7102,all_season,2020-09-27,,False
7566,101,10003,1000010,Brand_101_4,48.73,27.55,6331,summer,2021-08-19,,False
7567,104,10030,1000103,Brand_104_1,59.7,35.81,693,winter,2021-11-09,,False
7568,106,10041,1000137,Brand_106_2,610.22,423.26,1823,all_season,2020-12-08,,False
7569,106,10041,1000138,Brand_106_1,454.22,314.16,465,winter,2025-06-15,,True
7570,103,10017,1000063,Brand_103_1,933.23,619.82,11432,summer,2024-10-28,,False
7571,102,10010,1000037,Brand_102_5,19.46,13.45,4907,all_season,2018-01-18,,False
7572,102,10009,1000032,Brand_102_5,111.15,74.52,4997,summer,2018-06-03,,False
7573,107,10053,1000173,Brand_107_1,47.43,24.38,1038,all_season,2021-06-26,,False
7574,109,10067,1000215,Brand_109_4,20.12,13.31,9623,winter,2020-11-19,,False
7575,101,10004,1000017,Brand_101_1,29.71,15.47,10748,all_season,2024-08-20,,False
7576,105,10039,1000132,Brand_105_3,59.59,28.07,4202,summer,2025-09-15,,False
7577,107,10053,1000172,Brand_107_1,46.34,22.77,3077,winter,2021-12-15,,False
7578,109,10065,1000210,Brand_109_1,11.22,7.23,4068,all_season,2023-07-20,,False
7579,101,10008,1000031,Brand_101_3,92.4,41.76,3669,all_season,2023-03-03,,False
7580,110,10076,1000242,Brand_110_1,64.6,30.21,9985,all_season,2020-08-25,,False
7581,105,10040,1000135,Brand_105_1,66.6,45.67,4286,all_season,2019-02-10,,False
7582,109,10071,1000227,Brand_109_1,42.69,27.8,4801,winter,2018-01-24,,False
7583,109,10066,1000211,Brand_109_5,24.87,14.84,7295,all_season,2021-06-25,,False
7584,110,10073,1000232,Brand_110_2,65.75,35.99,283,winter,2024-10-02,,False
7585,107,10053,1000172,Brand_107_5,40.24,18.41,6305,summer,2021-12-12,,False
7586,105,10040,1000134,Brand_105_2,27.44,17.79,5085,summer,2025-03-22,,True
7587,107,10056,1000183,Brand_107_2,8.45,3.89,5512,all_season,2024-08-08,,False
7588,106,10043,1000142,Brand_106_3,202.84,96.1,4348,all_season,2018-10-07,,False
7589,105,10037,1000126,Brand_105_1,24.85,14.25,173,all_season,2019-08-30,,False
7590,104,10030,1000104,Brand_104_1,94.11,48.39,1765,summer,2020-12-13,,False
7591,104,10030,1000104,Brand_104_2,27.45,14.72,5300,all_season,2025-01-05,,False
7592,102,10009,1000035,Brand_102_3,129.72,71.81,11086,all_season,2021-08-14,2023-05-31,False
7593,101,10006,1000022,Brand_101_5,32.98,16.33,3590,all_season,2025-02-16,,False
7594,104,10027,1000094,Brand_104_3,58.82,28.12,690,summer,2019-10-06,,False
7595,105,10034,1000115,Brand_105_3,43.26,27.35,9925,summer,2018-06-05,,False
7596,109,10070,1000225,Brand_109_2,19.25,11.97,5463,all_season,2021-10-19,,False
7597,110,10080,1000253,Brand_110_5,25.52,14.52,8664,summer,2025-09-01,,False
7598,109,10072,1000230,Brand_109_5,30.12,14.21,5438,winter,2025-04-19,,False
7599,101,10002,1000009,Brand_101_2,40.56,27.05,1438,all_season,2022-12-27,,False
7600,104,10032,1000109,Brand_104_5,54.26,26.82,11590,all_season,2021-04-21,,False
7601,110,10079,1000252,Brand_110_5,101.25,51.23,3655,all_season,2019-11-27,,False
7602,104,10025,1000090,Brand_104_1,248.25,140.35,9765,all_season,2022-12-12,,True
7603,108,10059,1000190,Brand_108_1,20.51,13.94,3775,all_season,2025-07-27,2025-09-24,False
7604,105,10034,1000115,Brand_105_5,85.84,43.01,5448,winter,2020-10-23,,False
7605,107,10056,1000182,Brand_107_1,31.85,18.31,7720,all_season,2025-02-21,,False
7606,110,10080,1000253,Brand_110_5,16.37,9.85,241,all_season,2020-07-22,,False
7607,104,10025,1000087,Brand_104_2,79.91,43.78,11022,winter,2024-09-01,,False
7608,106,10041,1000136,Brand_106_2,457.93,254.59,1966,all_season,2020-08-27,,False
7609,104,10028,1000098,Brand_104_3,53.6,31.87,1639,summer,2021-12-08,,False
7610,104,10029,1000100,Brand_104_2,46.93,22.7,7495,all_season,2018-01-20,,False
7611,102,10013,1000049,Brand_102_5,17.61,10.74,9258,all_season,2022-04-09,,False
7612,106,10047,1000154,Brand_106_1,19.83,13.74,4547,all_season,2019-01-25,,False
7613,106,10043,1000144,Brand_106_1,64.32,38.37,11949,all_season,2019-07-16,,False
7614,103,10022,1000080,Brand_103_2,26.77,13.16,4207,all_season,2022-12-31,,False
7615,101,10002,1000008,Brand_101_5,27.22,12.77,4329,all_season,2024-05-16,,False
7616,102,10012,1000044,Brand_102_4,40.68,20.05,11677,all_season,2020-03-02,2023-05-22,False
7617,109,10068,1000219,Brand_109_3,34.97,19.92,5510,all_season,2023-04-11,,False
7618,103,10019,1000070,Brand_103_5,58.87,40.13,4997,all_season,2022-04-03,,False
7619,105,10033,1000112,Brand_105_2,783.71,384.62,10205,all_season,2022-05-31,,False
7620,105,10036,1000123,Brand_105_4,436.76,276.12,938,all_season,2018-01-14,,False
7621,102,10016,1000057,Brand_102_1,45.85,25.49,230,summer,2018-08-05,,False
7622,101,10001,1000002,Brand_101_2,357.89,213.4,681,all_season,2018-05-11,,False
7623,110,10073,1000232,Brand_110_3,103.22,54.8,2222,summer,2024-02-11,,False
7624,109,10069,1000220,Brand_109_4,38.78,25.49,955,winter,2023-04-22,,False
7625,107,10050,1000163,Brand_107_4,31.71,15.38,9773,winter,2020-08-29,,False
7626,103,10018,1000067,Brand_103_2,74.34,46.44,8031,winter,2020-01-30,,False
7627,103,10020,1000072,Brand_103_5,117.01,80.94,5056,winter,2025-02-28,2025-05-14,False
7628,104,10030,1000105,Brand_104_2,51.81,34.0,914,all_season,2024-10-22,,False
7629,103,10018,1000065,Brand_103_4,32.85,22.33,4549,winter,2019-05-04,,False
7630,107,10053,1000174,Brand_107_1,34.51,15.7,9172,all_season,2020-08-27,,False
7631,107,10055,1000179,Brand_107_3,16.25,8.47,5464,all_season,2023-07-03,,False
7632,107,10052,1000170,Brand_107_1,18.87,11.51,9812,all_season,2021-04-16,,False
7633,103,10021,1000075,Brand_103_4,24.83,13.57,7076,summer,2020-10-25,2024-06-21,False
7634,105,10038,1000128,Brand_105_1,25.73,14.47,5384,all_season,2019-07-31,,False
7635,108,10061,1000198,Brand_108_5,50.37,34.15,8174,all_season,2019-07-29,,True
7636,109,10070,1000225,Brand_109_2,28.99,20.16,9327,summer,2023-02-08,,True
7637,106,10048,1000158,Brand_106_4,19.4,11.02,2227,all_season,2020-04-28,,False
7638,105,10036,1000123,Brand_105_3,140.55,94.28,11138,all_season,2021-04-06,,False
7639,108,10061,1000196,Brand_108_3,67.4,31.93,2362,all_season,2024-01-17,,True
7640,107,10049,1000160,Brand_107_5,9.36,6.3,5020,summer,2023-12-18,,False
7641,103,10023,1000083,Brand_103_1,24.65,14.82,11902,all_season,2020-06-09,,False
7642,104,10032,1000111,Brand_104_1,13.42,6.06,9609,all_season,2024-06-18,,True
7643,102,10009,1000032,Brand_102_3,88.08,59.68,11930,all_season,2023-06-11,,False
7644,101,10004,1000015,Brand_101_4,97.45,46.7,7420,summer,2023-07-17,,False
7645,102,10016,1000058,Brand_102_1,26.55,16.23,11045,summer,2020-09-08,,False
7646,105,10035,1000118,Brand_105_4,36.8,23.01,6219,summer,2024-01-28,,False
7647,105,10036,1000121,Brand_105_3,487.75,302.93,10625,winter,2019-12-16,,False
7648,107,10055,1000179,Brand_107_4,35.85,19.87,730,winter,2020-10-28,,True
7649,107,10051,1000167,Brand_107_5,114.47,72.81,292,summer,2019-04-25,,False
7650,101,10002,1000006,Brand_101_3,37.93,21.49,8198,all_season,2025-03-10,,True
7651,104,10031,1000108,Brand_104_4,65.17,40.17,7092,all_season,2022-08-25,,False
7652,101,10005,1000018,Brand_101_2,57.82,37.99,2201,all_season,2022-07-20,,False
7653,107,10052,1000171,Brand_107_5,27.64,16.29,2858,all_season,2019-09-09,,True
7654,107,10054,1000176,Brand_107_4,77.6,51.38,9520,all_season,2025-03-16,,False
7655,104,10026,1000091,Brand_104_3,17.51,11.45,8224,all_season,2020-06-28,,False
7656,103,10019,1000070,Brand_103_4,37.86,19.28,8098,all_season,2022-06-26,,False
7657,110,10075,1000238,Brand_110_2,31.29,21.22,3347,all_season,2019-05-16,2022-04-22,True
7658,105,10034,1000117,Brand_105_1,30.47,21.04,2311,all_season,2023-04-08,,False
7659,102,10012,1000044,Brand_102_4,35.88,19.96,9642,all_season,2018-04-27,,False
7660,105,10035,1000120,Brand_105_3,60.05,29.78,6099,all_season,2020-08-11,,False
7661,107,10050,1000165,Brand_107_2,70.98,40.74,8737,winter,2018-02-03,,False
7662,103,10021,1000074,Brand_103_1,42.28,22.36,1719,all_season,2021-08-17,,False
7663,108,10063,1000204,Brand_108_4,63.31,32.69,874,all_season,2019-05-11,,False
7664,107,10054,1000176,Brand_107_1,40.47,20.68,4037,all_season,2025-06-17,,False
7665,108,10058,1000187,Brand_108_4,35.91,17.2,2636,winter,2024-01-31,,False
7666,110,10079,1000251,Brand_110_4,141.4,72.81,10151,winter,2021-04-07,,False
7667,103,10021,1000076,Brand_103_5,19.77,10.52,1002,all_season,2021-04-12,,False
7668,108,10057,1000184,Brand_108_1,20.26,9.3,4517,all_season,2021-05-17,,False
7669,103,10018,1000065,Brand_103_1,46.48,23.92,7627,all_season,2021-06-21,,False
7670,109,10072,1000230,Brand_109_2,27.37,15.83,7447,winter,2021-01-21,,False
7671,102,10016,1000057,Brand_102_4,46.26,32.07,8993,all_season,2022-10-14,,False
7672,106,10048,1000159,Brand_106_4,33.41,15.45,10040,summer,2023-08-23,,False
7673,103,10024,1000084,Brand_103_5,20.82,14.34,10749,all_season,2023-12-23,,False
7674,104,10030,1000104,Brand_104_1,30.58,17.52,9857,summer,2022-09-19,,False
7675,108,10061,1000197,Brand_108_2,43.08,26.42,9833,all_season,2025-02-05,,False
7676,105,10039,1000132,Brand_105_1,51.68,28.1,5924,winter,2023-08-01,,False
7677,108,10060,1000194,Brand_108_3,24.82,13.12,3297,winter,2021-10-09,,False
7678,102,10015,1000056,Brand_102_2,36.96,21.51,2942,all_season,2020-06-26,,False
7679,104,10028,1000098,Brand_104_3,106.78,52.63,8856,all_season,2021-06-30,2025-05-19,True
7680,106,10043,1000144,Brand_106_2,91.49,60.95,9806,all_season,2022-08-27,,False
7681,107,10053,1000172,Brand_107_5,16.33,7.54,8727,summer,2021-10-21,,False
7682,101,10006,1000023,Brand_101_4,82.73,39.72,11157,all_season,2024-01-06,,True
7683,102,10013,1000049,Brand_102_1,72.3,33.69,8467,winter,2021-12-27,,False
7684,104,10028,1000099,Brand_104_2,38.47,22.64,6923,all_season,2025-01-03,,False
7685,103,10020,1000072,Brand_103_4,17.43,9.79,7962,all_season,2024-07-06,,False
7686,108,10061,1000197,Brand_108_4,18.49,12.35,8524,summer,2018-05-05,,False
7687,107,10051,1000168,Brand_107_3,90.11,50.95,8514,summer,2025-01-01,,True
7688,104,10027,1000094,Brand_104_5,36.84,16.74,1786,winter,2018-08-24,,False
7689,104,10030,1000104,Brand_104_5,29.27,15.95,3701,summer,2022-01-17,,False
7690,109,10066,1000213,Brand_109_3,22.19,13.22,4375,all_season,2024-04-04,,False
7691,106,10048,1000159,Brand_106_4,44.71,25.7,9708,all_season,2019-02-13,,False
7692,103,10021,1000076,Brand_103_3,35.86,17.79,5632,winter,2023-09-28,,False
7693,110,10078,1000247,Brand_110_4,37.89,17.21,8583,winter,2021-11-02,,False
7694,102,10016,1000057,Brand_102_5,32.35,20.32,9988,all_season,2023-04-20,,False
7695,109,10070,1000223,Brand_109_4,58.9,31.34,10968,all_season,2018-02-13,,False
7696,104,10030,1000105,Brand_104_4,32.21,15.48,11586,winter,2025-05-22,,True
7697,103,10019,1000070,Brand_103_5,37.99,24.37,826,all_season,2020-01-26,,False
7698,105,10033,1000112,Brand_105_3,272.1,183.64,7668,all_season,2018-11-01,,False
7699,101,10002,1000008,Brand_101_2,51.31,25.19,6570,all_season,2025-06-19,,False
7700,104,10029,1000101,Brand_104_4,16.52,10.72,9976,all_season,2022-09-02,2022-10-14,False
7701,105,10037,1000126,Brand_105_1,154.18,73.76,3991,all_season,2018-10-30,,False
7702,105,10035,1000118,Brand_105_1,29.84,17.24,3719,all_season,2022-10-11,,False
7703,109,10072,1000231,Brand_109_3,48.48,28.15,8560,summer,2019-05-02,,False
7704,110,10074,1000235,Brand_110_4,17.7,11.4,11288,all_season,2023-03-24,,False
7705,105,10037,1000126,Brand_105_4,45.57,23.93,7916,all_season,2022-04-30,,False
7706,105,10036,1000123,Brand_105_2,704.37,431.16,9094,all_season,2025-08-23,,False
7707,109,10071,1000228,Brand_109_2,33.14,19.3,5381,all_season,2024-05-27,,False
7708,103,10021,1000076,Brand_103_1,48.95,22.21,6933,all_season,2019-01-13,,True
7709,101,10006,1000022,Brand_101_1,99.08,64.82,3134,winter,2025-09-23,,False
7710,110,10073,1000234,Brand_110_1,98.56,62.66,6878,all_season,2023-07-15,,False
7711,110,10075,1000238,Brand_110_1,29.94,15.55,4046,all_season,2019-11-03,,False
7712,102,10011,1000043,Brand_102_4,28.16,19.11,8449,all_season,2024-01-18,,False
7713,107,10056,1000182,Brand_107_1,31.83,19.89,5845,summer,2019-02-21,,False
7714,108,10062,1000200,Brand_108_2,28.25,14.24,10723,all_season,2019-01-14,,False
7715,102,10009,1000032,Brand_102_4,159.91,89.62,7380,all_season,2020-06-05,,False
7716,102,10013,1000049,Brand_102_5,60.95,27.62,8458,winter,2021-11-29,,False
7717,104,10030,1000105,Brand_104_3,29.69,19.28,5321,winter,2019-02-11,,False
7718,103,10017,1000063,Brand_103_2,2175.51,1368.41,6512,all_season,2023-11-01,,False
7719,103,10017,1000060,Brand_103_3,1637.16,851.18,683,winter,2021-11-14,,False
7720,104,10026,1000091,Brand_104_5,25.22,16.28,192,winter,2021-12-07,,False
7721,105,10036,1000121,Brand_105_5,358.16,195.77,6631,all_season,2023-08-23,,False
7722,110,10076,1000243,Brand_110_1,15.52,10.63,1297,all_season,2025-09-28,,False
7723,105,10038,1000127,Brand_105_1,14.44,7.55,6461,all_season,2018-08-13,,False
7724,104,10032,1000111,Brand_104_5,15.38,7.31,2685,all_season,2025-08-11,,False
7725,109,10066,1000213,Brand_109_4,65.47,31.46,2842,summer,2022-10-07,,False
7726,101,10002,1000008,Brand_101_4,45.05,25.81,4033,summer,2018-12-09,,False
7727,108,10057,1000185,Brand_108_2,53.95,34.86,4529,summer,2018-08-03,,False
7728,107,10053,1000172,Brand_107_3,24.7,16.33,620,all_season,2022-06-05,,False
7729,103,10017,1000061,Brand_103_4,1003.65,655.27,6665,all_season,2023-04-24,,False
7730,109,10068,1000218,Brand_109_4,18.27,11.6,11105,all_season,2019-07-26,,False
7731,109,10067,1000214,Brand_109_5,21.51,10.98,7025,winter,2025-01-27,,False
7732,109,10069,1000220,Brand_109_3,21.41,10.59,9725,summer,2018-04-19,,False
7733,103,10020,1000072,Brand_103_5,56.05,30.09,4329,all_season,2024-02-04,,False
7734,109,10071,1000226,Brand_109_3,44.72,21.11,8202,all_season,2019-06-21,,False
7735,103,10021,1000074,Brand_103_5,98.49,48.86,11845,winter,2018-04-10,,False
7736,105,10038,1000127,Brand_105_5,22.92,14.3,2867,all_season,2023-09-23,,False
7737,106,10041,1000136,Brand_106_1,702.06,487.08,8252,all_season,2023-01-26,,False
7738,109,10066,1000213,Brand_109_1,42.73,29.61,7231,all_season,2021-12-02,,False
7739,105,10039,1000130,Brand_105_4,31.87,16.19,8754,winter,2020-06-27,,False
7740,102,10010,1000038,Brand_102_1,17.01,8.81,869,all_season,2018-04-21,,False
7741,110,10074,1000236,Brand_110_4,45.03,21.72,2195,all_season,2025-03-30,,False
7742,108,10064,1000206,Brand_108_4,32.44,19.44,6661,all_season,2022-02-21,,False
7743,102,10016,1000058,Brand_102_3,98.46,64.79,4539,summer,2023-08-20,,False
7744,109,10070,1000225,Brand_109_4,31.02,15.13,11237,all_season,2025-08-22,,False
7745,104,10029,1000100,Brand_104_4,36.15,17.91,4222,all_season,2023-04-28,,False
7746,107,10055,1000179,Brand_107_4,68.0,36.98,8910,winter,2019-04-13,,False
7747,103,10022,1000078,Brand_103_1,23.08,15.86,6807,all_season,2018-10-07,2022-04-10,False
7748,103,10017,1000062,Brand_103_1,1063.8,550.15,10763,all_season,2023-04-15,,False
7749,106,10041,1000136,Brand_106_2,197.84,138.44,857,all_season,2018-03-17,,False
7750,101,10001,1000004,Brand_101_5,307.58,179.51,1199,summer,2021-10-14,,False
7751,104,10028,1000097,Brand_104_3,33.18,17.25,1575,all_season,2024-12-12,,False
7752,103,10018,1000065,Brand_103_2,16.0,8.76,7936,all_season,2024-09-22,,False
7753,106,10041,1000138,Brand_106_4,158.86,102.86,169,summer,2021-03-24,,False
7754,107,10056,1000181,Brand_107_4,24.45,14.48,10884,all_season,2020-01-05,,False
7755,108,10062,1000200,Brand_108_2,36.21,20.12,11111,summer,2020-05-26,,False
7756,106,10044,1000146,Brand_106_3,34.78,23.25,11869,all_season,2020-06-20,,False
7757,107,10053,1000174,Brand_107_4,27.75,16.52,10602,all_season,2019-12-11,,False
7758,101,10005,1000021,Brand_101_4,51.71,30.24,7743,all_season,2020-05-13,,False
7759,103,10024,1000085,Brand_103_1,45.49,29.66,5609,winter,2021-04-07,,False
7760,110,10078,1000247,Brand_110_5,20.51,10.28,750,all_season,2020-08-19,,False
7761,101,10006,1000023,Brand_101_4,22.04,13.75,11129,all_season,2025-03-12,,False
7762,106,10041,1000136,Brand_106_5,379.59,181.71,8412,all_season,2018-05-01,,False
7763,101,10002,1000007,Brand_101_5,25.59,15.24,10930,winter,2024-01-06,,False
7764,109,10067,1000214,Brand_109_5,26.32,12.41,2029,summer,2023-03-24,,False
7765,108,10059,1000192,Brand_108_4,24.78,16.83,1451,summer,2021-03-02,,False
7766,103,10021,1000077,Brand_103_4,44.11,21.78,8807,all_season,2025-06-25,,False
7767,104,10026,1000092,Brand_104_5,49.82,34.73,5295,all_season,2019-05-29,,False
7768,105,10035,1000118,Brand_105_2,48.07,33.48,7282,all_season,2020-12-01,,False
7769,101,10008,1000028,Brand_101_5,59.28,33.55,2969,winter,2024-05-30,,False
7770,104,10032,1000110,Brand_104_1,22.5,11.16,10466,summer,2018-02-21,,False
7771,103,10023,1000082,Brand_103_4,36.11,17.09,395,summer,2024-07-07,,False
7772,105,10035,1000120,Brand_105_3,21.9,13.3,4006,winter,2024-12-20,2025-03-11,False
7773,109,10071,1000228,Brand_109_4,48.2,26.38,11025,all_season,2020-09-20,,False
7774,108,10058,1000189,Brand_108_5,44.43,26.02,5907,all_season,2023-06-23,,False
7775,109,10070,1000223,Brand_109_4,22.04,10.18,6001,all_season,2020-12-18,,True
7776,109,10068,1000218,Brand_109_5,25.13,16.35,1476,all_season,2018-03-14,,False
7777,102,10014,1000053,Brand_102_3,45.29,30.52,967,all_season,2025-05-18,,False
7778,103,10019,1000069,Brand_103_3,20.33,12.85,11834,all_season,2024-11-04,,False
7779,106,10042,1000139,Brand_106_3,12.69,8.81,8128,all_season,2021-05-27,,False
7780,106,10045,1000150,Brand_106_1,60.57,40.76,10735,all_season,2022-06-05,,True
7781,101,10008,1000028,Brand_101_1,18.64,11.73,4538,winter,2024-08-30,,False
7782,101,10005,1000019,Brand_101_5,13.13,6.07,10739,summer,2019-02-09,,False
7783,108,10063,1000204,Brand_108_1,35.94,16.59,4929,all_season,2023-08-23,,False
7784,107,10052,1000169,Brand_107_2,19.12,9.97,8569,all_season,2024-10-19,,False
7785,101,10002,1000007,Brand_101_3,42.72,29.76,9086,all_season,2018-04-28,,False
7786,109,10069,1000220,Brand_109_3,31.36,21.12,7767,summer,2021-05-22,,False
7787,107,10049,1000161,Brand_107_5,26.45,17.27,5991,summer,2023-01-28,,False
7788,110,10077,1000245,Brand_110_1,14.37,8.04,4889,all_season,2019-06-21,,False
7789,101,10007,1000027,Brand_101_3,59.8,30.65,4860,all_season,2022-11-08,,False
7790,101,10001,1000005,Brand_101_4,337.62,191.67,3479,summer,2019-05-05,,False
7791,102,10009,1000033,Brand_102_1,144.17,74.05,1450,all_season,2018-11-18,,False
7792,106,10046,1000153,Brand_106_4,27.45,18.01,6170,summer,2018-12-09,,False
7793,101,10002,1000008,Brand_101_3,55.86,36.72,2902,all_season,2019-03-19,,False
7794,107,10050,1000163,Brand_107_3,45.88,24.33,4237,summer,2021-12-31,,False
7795,102,10009,1000033,Brand_102_4,116.62,67.83,2810,all_season,2019-06-25,,False
7796,105,10040,1000133,Brand_105_3,30.12,20.36,7832,all_season,2020-02-12,,False
7797,105,10033,1000112,Brand_105_1,141.92,78.7,2593,all_season,2018-05-14,,True
7798,102,10012,1000044,Brand_102_2,28.35,19.23,2398,winter,2019-05-31,,True
7799,109,10065,1000210,Brand_109_2,22.79,11.45,9738,summer,2024-06-26,,False
7800,107,10052,1000170,Brand_107_2,25.19,11.67,8815,winter,2021-02-23,,False
7801,103,10017,1000061,Brand_103_3,3017.59,1569.45,400,all_season,2018-10-05,2022-01-17,False
7802,106,10047,1000154,Brand_106_5,18.48,12.85,4009,all_season,2024-06-07,,False
7803,106,10044,1000146,Brand_106_1,51.61,34.08,2873,all_season,2021-08-24,,False
7804,102,10013,1000048,Brand_102_1,19.19,11.58,5622,winter,2019-06-02,,False
7805,104,10028,1000097,Brand_104_3,24.07,12.15,4788,winter,2025-04-16,,False
7806,105,10036,1000122,Brand_105_1,333.81,163.13,9016,all_season,2024-12-01,,True
7807,109,10072,1000230,Brand_109_3,74.23,47.3,6835,summer,2025-07-06,,False
7808,107,10055,1000179,Brand_107_2,25.03,13.95,3435,all_season,2023-07-03,,False
7809,101,10001,1000004,Brand_101_1,232.08,150.29,1498,all_season,2022-11-14,2025-03-20,False
7810,107,10055,1000178,Brand_107_5,33.25,22.65,6158,all_season,2019-10-06,,False
7811,110,10079,1000251,Brand_110_3,166.67,80.02,3211,all_season,2018-10-16,,False
7812,105,10033,1000112,Brand_105_1,347.76,174.09,4828,winter,2023-12-31,,True
7813,103,10017,1000063,Brand_103_4,752.77,511.11,50,summer,2019-01-05,,False
7814,110,10080,1000255,Brand_110_4,26.93,13.55,2587,all_season,2020-08-25,,False
7815,109,10072,1000229,Brand_109_5,44.98,24.44,9018,summer,2024-07-12,,False
7816,103,10018,1000065,Brand_103_5,68.38,34.23,4537,winter,2021-11-13,,False
7817,107,10050,1000164,Brand_107_4,50.36,32.22,4708,summer,2022-11-25,,False
7818,106,10048,1000158,Brand_106_3,15.04,8.42,941,summer,2021-03-05,,False
7819,107,10056,1000181,Brand_107_1,26.81,17.49,11919,all_season,2024-09-16,,False
7820,101,10001,1000002,Brand_101_4,523.09,277.16,9437,all_season,2018-02-16,,False
7821,101,10005,1000019,Brand_101_5,58.46,34.82,10745,all_season,2025-08-30,,False
7822,109,10070,1000224,Brand_109_1,85.01,48.45,11165,all_season,2023-09-04,2024-04-27,False
7823,110,10078,1000248,Brand_110_3,174.24,100.67,8407,winter,2018-05-06,,False
7824,103,10019,1000070,Brand_103_4,31.09,14.72,9665,summer,2023-07-16,,False
7825,103,10022,1000079,Brand_103_5,25.23,14.53,6516,summer,2024-10-25,,False
7826,108,10058,1000188,Brand_108_4,35.52,21.16,9952,all_season,2020-07-04,,False
7827,103,10023,1000083,Brand_103_3,48.4,26.31,9941,all_season,2018-11-11,,True
7828,104,10026,1000093,Brand_104_5,16.14,9.19,2508,summer,2020-03-24,,False
7829,110,10074,1000235,Brand_110_1,18.91,10.3,2819,summer,2018-01-27,,False
7830,109,10072,1000230,Brand_109_4,15.16,9.08,1396,all_season,2022-09-16,,False
7831,105,10040,1000135,Brand_105_1,40.65,23.65,5391,all_season,2021-07-22,,True
7832,105,10037,1000125,Brand_105_2,46.37,29.09,3070,summer,2025-05-26,,False
7833,101,10003,1000010,Brand_101_3,49.84,25.41,2387,summer,2023-05-06,,False
7834,104,10029,1000100,Brand_104_4,31.69,18.28,10998,all_season,2022-06-14,,False
7835,101,10005,1000019,Brand_101_5,47.87,30.88,6792,winter,2018-12-08,,False
7836,106,10048,1000159,Brand_106_3,45.58,31.22,1070,winter,2024-02-21,,False
7837,109,10070,1000223,Brand_109_2,28.37,16.96,9758,all_season,2024-06-28,2025-01-04,True
