order_item_id,order_id,product_id,quantity,unit_price,line_discount,line_total
50930,O16815768875,212,1,43.25,0.0,43.25
50931,O16815768875,748,1,25.64,0.0,25.64
50932,O16815768875,766,1,72.3,0.0,72.3
50933,O319891762089,855,1,70.26,0.0,70.26
50934,O391052188892,638,2,97.24,0.0,194.48
50935,O513001923456,700,1,74.23,0.0,74.23
50936,O513001923456,373,2,110.36,0.0,220.72
50937,O277316065644,67,4,74.22,0.0,296.88
50938,O480092430099,306,1,48.78,0.0,48.78
50939,O585426117647,516,1,58.64,0.0,58.64
50940,O206831084451,33,2,46.44,0.0,92.88
50941,O194168951522,384,1,70.81,0.0,70.81
50942,O194168951522,757,1,23.55,0.0,23.55
50943,O194168951522,1004,2,34.89,0.0,69.78
50944,O792846363920,166,1,17.49,0.0,17.49
50945,O792846363920,1032,1,60.35,0.0,60.35
50946,O792846363920,409,4,78.94,0.0,315.76
50947,O141002855485,704,1,20.34,0.0,20.34
50948,O161873603396,939,1,39.47,0.0,39.47
50949,O672841580418,127,1,48.57,0.0,48.57
50950,O279941679677,216,1,16.8,0.0,16.8
50951,O279941679677,187,1,40.93,0.0,40.93
50952,O279941679677,691,1,69.49,0.0,69.49
50953,O279941679677,710,1,66.84,0.0,66.84
50954,O279941679677,291,1,61.68,0.0,61.68
50955,O224280678594,824,1,27.34,0.0,27.34
50956,O224280678594,848,1,54.24,0.0,54.24
50957,O224280678594,126,1,60.92,0.0,60.92
50958,O224280678594,754,2,52.0,0.0,104.0
50959,O378310942000,638,1,97.24,0.0,97.24
50960,O378310942000,478,1,72.25,0.0,72.25
50961,O164028307513,627,2,96.07,0.0,192.14
50962,O164028307513,273,1,21.18,0.0,21.18
50963,O164028307513,476,1,61.22,0.0,61.22
50964,O883701619442,1095,1,44.71,0.0,44.71
50965,O883701619442,30,2,36.23,0.0,72.46
50966,O883701619442,874,1,75.65,0.0,75.65
50967,O883701619442,315,2,70.03,0.0,140.06
50968,O774403007706,615,1,82.75,0.0,82.75
50969,O796383768321,492,2,72.83,0.0,145.66
50970,O796383768321,847,5,50.27,0.0,251.35
50971,O180240077186,323,1,50.32,0.0,50.32
50972,O180240077186,580,1,132.47,0.0,132.47
50973,O100258725497,1055,1,111.25,0.0,111.25
50974,O100258725497,965,2,100.61,0.0,201.22
50975,O100258725497,1023,1,35.03,0.0,35.03
50976,O100258725497,667,2,28.62,0.0,57.24
50977,O749814403075,892,1,85.65,0.0,85.65
50978,O358380520172,1066,1,61.95,0.0,61.95
50979,O358380520172,220,1,27.97,0.0,27.97
50980,O358380520172,1176,2,20.0,0.0,40.0
50981,O466631853208,936,1,38.57,0.0,38.57
50982,O466631853208,220,1,27.97,0.0,27.97
50983,O126258748349,193,1,36.55,0.0,36.55
50984,O126258748349,1114,1,61.37,0.0,61.37
50985,O126258748349,1052,1,55.23,0.0,55.23
50986,O126258748349,38,1,44.76,0.0,44.76
50987,O126258748349,684,2,123.39,0.0,246.78
50988,O448562991850,1002,1,63.72,0.0,63.72
50989,O804940451795,450,2,33.6,0.0,67.2
50990,O688150633622,619,1,35.35,0.0,35.35
50991,O688150633622,351,1,31.92,0.0,31.92
50992,O900094692181,1130,1,40.07,0.0,40.07
50993,O900094692181,159,1,18.62,0.0,18.62
50994,O900094692181,1091,1,50.42,0.0,50.42
50995,O833621992937,549,1,76.56,0.0,76.56
50996,O763714104905,350,1,44.37,0.0,44.37
50997,O895336389578,1046,1,70.7,0.0,70.7
50998,O895336389578,381,1,127.11,0.0,127.11
50999,O895336389578,1198,3,131.05,0.0,393.15
51000,O12485528523,881,1,22.94,0.0,22.94
51001,O261557238861,565,1,42.91,0.0,42.91
51002,O261557238861,1165,1,44.93,0.0,44.93
51003,O261557238861,978,1,62.5,0.0,62.5
51004,O467065530057,1011,1,78.97,0.0,78.97
51005,O467065530057,727,1,33.72,0.0,33.72
51006,O467065530057,331,2,63.37,0.0,126.74
51007,O467065530057,813,1,39.96,0.0,39.96
51008,O75993419006,870,3,127.77,0.0,383.31
51009,O872244482278,845,2,57.72,0.0,115.44
51010,O872244482278,1092,1,34.17,0.0,34.17
51011,O872244482278,116,1,34.41,0.0,34.41
51012,O838018988736,500,1,54.54,0.0,54.54
51013,O838018988736,859,1,59.0,0.0,59.0
51014,O838018988736,39,1,64.85,0.0,64.85
51015,O922874836923,949,5,74.62,0.0,373.1
51016,O922874836923,391,1,42.79,0.0,42.79
51017,O922874836923,390,1,25.57,0.0,25.57
51018,O434745086127,510,1,51.06,0.0,51.06
51019,O434745086127,10,1,42.73,0.0,42.73
51020,O11017005456,113,1,64.0,0.0,64.0
51021,O11017005456,261,1,59.84,0.0,59.84
51022,O769893358121,996,1,65.86,0.0,65.86
51023,O769893358121,1117,1,61.65,0.0,61.65
51024,O769893358121,530,1,31.97,0.0,31.97
51025,O619455377084,1161,4,80.63,0.0,322.52
51026,O788250736099,906,4,25.68,0.0,102.72
51027,O878544210821,1055,1,111.25,0.0,111.25
51028,O878544210821,910,1,31.91,0.0,31.91
51029,O686320124935,810,1,78.35,0.0,78.35
51030,O686320124935,902,1,42.77,0.0,42.77
51031,O216509539999,1115,2,80.72,0.0,161.44
51032,O195177066603,970,1,49.1,0.0,49.1
51033,O195177066603,997,1,77.73,0.0,77.73
51034,O868475811029,1004,1,34.89,0.0,34.89
51035,O861902713102,364,1,73.82,0.0,73.82
51036,O861902713102,1178,1,35.17,0.0,35.17
51037,O614427835976,902,3,42.77,0.0,128.31
51038,O160579043138,372,2,40.38,0.0,80.76
51039,O770298949234,940,1,117.69,0.0,117.69
51040,O964441660580,265,1,93.96,0.0,93.96
51041,O964441660580,934,1,67.96,0.0,67.96
51042,O802781465811,1044,1,77.51,0.0,77.51
51043,O514908034460,1016,1,48.01,0.0,48.01
51044,O514908034460,509,1,35.37,0.0,35.37
51045,O127098046395,555,1,86.57,0.0,86.57
51046,O48219384360,186,1,38.44,0.0,38.44
51047,O48219384360,310,1,76.68,0.0,76.68
51048,O612210751673,767,1,37.21,0.0,37.21
51049,O484195171839,693,1,32.89,0.0,32.89
51050,O141455586389,448,1,67.64,0.0,67.64
51051,O995543045888,917,4,61.27,0.0,245.08
51052,O995543045888,84,4,198.06,0.0,792.24
51053,O513049239033,916,1,37.84,0.0,37.84
51054,O409606346708,401,4,48.03,0.0,192.12
51055,O365398802693,304,1,101.73,0.0,101.73
51056,O682066338433,328,1,71.93,0.0,71.93
51057,O682066338433,464,1,66.98,0.0,66.98
51058,O682066338433,980,1,99.74,0.0,99.74
51059,O682066338433,31,3,59.29,0.0,177.87
51060,O527192647458,955,2,21.89,0.0,43.78
51061,O864305297334,183,1,55.95,0.0,55.95
51062,O462383348228,116,2,34.41,0.0,68.82
51063,O636239238642,874,1,75.65,0.0,75.65
51064,O636239238642,726,2,122.61,0.0,245.22
51065,O420300993522,873,2,79.22,0.0,158.44
51066,O898486693707,732,1,89.21,0.0,89.21
51067,O898486693707,274,1,54.68,0.0,54.68
51068,O100087584583,1058,3,46.66,0.0,139.98
51069,O100087584583,404,1,44.02,0.0,44.02
51070,O100087584583,566,1,46.75,0.0,46.75
51071,O794456891421,1035,2,35.46,0.0,70.92
51072,O83954626261,1166,2,52.68,0.0,105.36
51073,O468659882110,1154,1,30.57,0.0,30.57
51074,O468659882110,243,1,48.53,0.0,48.53
51075,O895078542897,379,2,76.77,0.0,153.54
51076,O998122040684,688,1,59.57,0.0,59.57
51077,O26857319804,30,1,36.23,0.0,36.23
51078,O187413893749,27,1,67.39,0.0,67.39
51079,O187413893749,759,2,59.25,0.0,118.5
51080,O335560937293,306,1,48.78,0.0,48.78
51081,O776039525782,972,1,72.08,0.0,72.08
51082,O870141125859,512,2,139.37,0.0,278.74
51083,O870141125859,354,2,37.82,0.0,75.64
51084,O870141125859,769,1,29.29,0.0,29.29
51085,O870141125859,391,1,42.79,0.0,42.79
51086,O531350476337,567,2,66.23,0.0,132.46
51087,O779825421309,713,1,57.2,0.0,57.2
51088,O779825421309,660,1,55.37,0.0,55.37
51089,O779825421309,1032,1,60.35,0.0,60.35
51090,O779825421309,630,1,69.76,0.0,69.76
51091,O779825421309,833,1,103.77,0.0,103.77
51092,O374036600997,169,1,88.41,0.0,88.41
51093,O724196163627,320,1,43.37,0.0,43.37
51094,O454512402358,610,1,84.47,0.0,84.47
51095,O970124753317,785,1,107.75,0.0,107.75
51096,O980596161987,254,1,50.18,0.0,50.18
51097,O980596161987,232,1,83.81,0.0,83.81
51098,O980596161987,1058,2,46.66,0.0,93.32
51099,O557342614631,209,3,39.42,0.0,118.26
51100,O557342614631,380,1,60.5,0.0,60.5
51101,O860376261294,965,1,100.61,0.0,100.61
51102,O860376261294,844,1,99.28,0.0,99.28
51103,O879307984091,900,2,28.84,0.0,57.68
51104,O879307984091,1109,1,80.26,0.0,80.26
51105,O678255431756,315,1,70.03,0.0,70.03
51106,O868934511946,173,1,71.06,0.0,71.06
51107,O195899300639,431,1,76.85,0.0,76.85
51108,O195899300639,967,1,39.32,0.0,39.32
51109,O213994109473,173,3,71.06,0.0,213.18
51110,O477328119354,343,2,16.37,0.0,32.74
51111,O885265734269,1001,1,54.92,0.0,54.92
51112,O357102274160,318,1,171.55,0.0,171.55
51113,O992145791208,1022,3,58.25,0.0,174.75
51114,O992145791208,828,1,22.24,0.0,22.24
51115,O50361434497,1033,2,29.57,0.0,59.14
51116,O430632918185,1060,1,144.75,0.0,144.75
51117,O430632918185,382,1,60.85,0.0,60.85
51118,O178405219840,78,1,50.51,0.0,50.51
51119,O178405219840,1005,1,25.93,0.0,25.93
51120,O178405219840,345,1,67.79,0.0,67.79
51121,O178405219840,1058,1,46.66,0.0,46.66
51122,O178405219840,1018,1,54.6,0.0,54.6
51123,O655099246448,1021,1,29.84,0.0,29.84
51124,O655099246448,816,1,99.54,0.0,99.54
51125,O655099246448,407,1,54.38,0.0,54.38
51126,O539175985312,520,1,79.2,0.0,79.2
51127,O837897347165,654,1,44.15,0.0,44.15
51128,O308891189499,349,1,65.5,0.0,65.5
51129,O920042537028,593,1,71.14,0.0,71.14
51130,O603207245705,120,1,58.12,0.0,58.12
51131,O603207245705,622,1,19.91,0.0,19.91
51132,O979850065544,29,1,94.93,0.0,94.93
51133,O979850065544,425,1,28.26,0.0,28.26
51134,O433040732838,1049,1,38.68,0.0,38.68
51135,O684327268381,433,1,60.16,0.0,60.16
51136,O684327268381,237,1,29.39,0.0,29.39
51137,O684327268381,412,1,50.89,0.0,50.89
51138,O684327268381,488,1,41.42,0.0,41.42
51139,O684327268381,733,1,160.87,0.0,160.87
51140,O786956550125,996,2,65.86,0.0,131.72
51141,O786956550125,208,1,88.08,0.0,88.08
51142,O786956550125,676,1,67.03,0.0,67.03
51143,O129269576183,199,1,28.59,0.0,28.59
51144,O127135281955,731,1,73.69,0.0,73.69
51145,O127135281955,403,1,73.78,0.0,73.78
51146,O127135281955,661,2,95.7,0.0,191.4
51147,O738867886333,846,1,43.99,0.0,43.99
51148,O738867886333,528,1,28.1,0.0,28.1
51149,O715293740376,484,2,55.21,0.0,110.42
51150,O547342123223,258,1,44.53,0.0,44.53
51151,O547342123223,116,3,34.41,0.0,103.23
51152,O150057353561,593,1,71.14,0.0,71.14
51153,O150057353561,254,1,50.18,0.0,50.18
51154,O565516156342,236,1,47.06,0.0,47.06
51155,O238703434348,683,1,40.44,0.0,40.44
51156,O970402386838,1180,1,70.44,0.0,70.44
51157,O970402386838,453,1,86.47,0.0,86.47
51158,O970402386838,379,3,76.77,0.0,230.31
51159,O269930441602,247,1,39.66,0.0,39.66
51160,O309359735112,669,1,38.25,0.0,38.25
51161,O187963916054,25,1,84.72,0.0,84.72
51162,O312232406363,495,1,58.29,0.0,58.29
51163,O631779561445,71,1,109.71,0.0,109.71
51164,O631779561445,51,1,51.71,0.0,51.71
51165,O631779561445,949,1,74.62,0.0,74.62
51166,O631779561445,105,1,28.21,0.0,28.21
51167,O631779561445,1067,1,59.65,0.0,59.65
51168,O146821870951,255,1,50.2,0.0,50.2
51169,O146821870951,411,1,25.6,0.0,25.6
51170,O57816124222,1178,1,35.17,0.0,35.17
51171,O975643251836,1191,9,51.24,0.0,461.16
51172,O645669410025,985,1,91.92,0.0,91.92
51173,O40337155105,997,1,77.73,0.0,77.73
51174,O40337155105,608,2,60.85,0.0,121.7
51175,O40337155105,884,1,119.8,0.0,119.8
51176,O393709554393,9,1,91.42,0.0,91.42
51177,O393709554393,823,1,55.76,0.0,55.76
51178,O953918122387,666,1,53.47,0.0,53.47
51179,O953918122387,120,11,58.12,0.0,639.32
51180,O953918122387,150,1,133.7,0.0,133.7
51181,O953918122387,908,1,53.23,0.0,53.23
51182,O601417472625,1002,1,63.72,0.0,63.72
51183,O601417472625,24,1,75.81,0.0,75.81
51184,O90879896835,862,2,115.17,0.0,230.34
51185,O90879896835,474,2,64.93,0.0,129.86
51186,O90879896835,139,1,57.82,0.0,57.82
51187,O90879896835,842,1,52.76,0.0,52.76
51188,O563521755000,1132,1,32.16,0.0,32.16
51189,O928589277956,704,1,20.34,0.0,20.34
51190,O928589277956,404,1,44.02,0.0,44.02
51191,O719032067800,754,1,52.0,0.0,52.0
51192,O719032067800,895,2,27.03,0.0,54.06
51193,O386234793318,477,1,73.36,0.0,73.36
51194,O506719482385,802,1,31.37,0.0,31.37
51195,O506719482385,1034,1,35.96,0.0,35.96
51196,O922680731227,169,2,88.41,0.0,176.82
51197,O922680731227,32,1,22.87,0.0,22.87
51198,O922680731227,1071,1,57.66,0.0,57.66
51199,O852559106802,1007,1,32.39,0.0,32.39
51200,O852559106802,376,2,20.93,0.0,41.86
51201,O826968604321,669,1,38.25,0.0,38.25
51202,O826968604321,688,1,59.57,0.0,59.57
51203,O826968604321,793,3,98.54,0.0,295.62
51204,O826968604321,12,2,33.69,0.0,67.38
51205,O638240675972,163,2,56.2,0.0,112.4
51206,O749411467413,664,1,92.85,0.0,92.85
51207,O824296987873,964,2,51.53,0.0,103.06
51208,O597716371876,557,1,56.08,0.0,56.08
51209,O597716371876,88,2,194.29,0.0,388.58
51210,O75140929868,449,2,42.64,0.0,85.28
51211,O759881060892,738,1,110.31,0.0,110.31
51212,O759881060892,934,3,67.96,0.0,203.88
51213,O761260859123,463,1,70.96,0.0,70.96
51214,O761260859123,973,1,33.48,0.0,33.48
51215,O761260859123,268,3,16.89,0.0,50.67
51216,O574487459036,999,2,123.63,0.0,247.26
51217,O574487459036,745,2,33.76,0.0,67.52
51218,O624381171092,611,1,26.76,0.0,26.76
51219,O624381171092,596,1,94.38,0.0,94.38
51220,O624381171092,148,1,47.65,0.0,47.65
51221,O862252099218,1102,4,22.99,0.0,91.96
51222,O195021625144,777,1,65.98,0.0,65.98
51223,O195021625144,14,2,61.66,0.0,123.32
51224,O213439152329,723,2,51.33,0.0,102.66
51225,O213439152329,1007,1,32.39,0.0,32.39
51226,O330745183796,1128,3,94.7,0.0,284.1
51227,O674370333917,1102,1,22.99,0.0,22.99
51228,O322950204288,811,1,34.94,0.0,34.94
51229,O322950204288,295,1,45.08,0.0,45.08
51230,O322950204288,1200,1,47.43,0.0,47.43
51231,O590475588610,96,1,74.48,0.0,74.48
51232,O610785424156,539,3,60.3,0.0,180.9
51233,O524030834314,701,1,48.02,0.0,48.02
51234,O580258272807,152,1,16.0,0.0,16.0
51235,O32644758208,459,1,78.79,0.0,78.79
51236,O997110593409,67,1,74.22,0.0,74.22
51237,O164762656282,49,1,105.98,0.0,105.98
51238,O164762656282,1155,2,27.66,0.0,55.32
51239,O336190051512,122,2,32.83,0.0,65.66
51240,O241526925736,1053,2,137.59,0.0,275.18
51241,O733621483357,8,1,26.11,0.0,26.11
51242,O284209055635,538,2,39.97,0.0,79.94
51243,O900980988986,10,1,42.73,0.0,42.73
51244,O900980988986,1021,1,29.84,0.0,29.84
51245,O638735667256,165,1,36.19,0.0,36.19
51246,O997827001022,323,1,50.32,0.0,50.32
51247,O997827001022,426,1,74.07,0.0,74.07
51248,O387294926,678,2,45.34,0.0,90.68
51249,O387294926,212,1,43.25,0.0,43.25
51250,O860182605402,687,1,76.56,0.0,76.56
51251,O550887313575,661,1,95.7,0.0,95.7
51252,O120526219157,131,1,87.82,0.0,87.82
51253,O798094583410,968,1,32.22,0.0,32.22
51254,O297062993848,693,1,32.89,0.0,32.89
51255,O297062993848,1150,1,151.2,0.0,151.2
51256,O354067691602,715,2,49.81,0.0,99.62
51257,O354067691602,1197,1,40.54,0.0,40.54
51258,O354067691602,658,1,44.03,0.0,44.03
51259,O734304344509,474,1,64.93,0.0,64.93
51260,O734304344509,324,1,53.86,0.0,53.86
51261,O963707576606,126,1,60.92,0.0,60.92
51262,O173992050401,514,1,78.32,0.0,78.32
51263,O173992050401,976,1,126.09,0.0,126.09
51264,O68739677897,1184,2,53.76,0.0,107.52
51265,O949570776898,594,1,123.03,0.0,123.03
51266,O949570776898,523,1,77.89,0.0,77.89
51267,O949570776898,1166,1,52.68,0.0,52.68
51268,O949570776898,436,1,39.27,0.0,39.27
51269,O383432863764,767,1,37.21,0.0,37.21
51270,O591699079756,1125,2,37.69,0.0,75.38
51271,O612528602146,693,1,32.89,0.0,32.89
51272,O612528602146,1078,1,64.68,0.0,64.68
51273,O612528602146,1036,1,28.5,0.0,28.5
51274,O762213412459,619,1,35.35,0.0,35.35
51275,O404274139088,979,1,76.08,0.0,76.08
51276,O877749241792,708,2,29.71,0.0,59.42
51277,O588682732882,1171,1,42.17,0.0,42.17
51278,O805927738343,733,1,160.87,0.0,160.87
51279,O260638120076,1085,1,19.99,0.0,19.99
51280,O260638120076,379,2,76.77,0.0,153.54
51281,O594128034034,698,3,83.14,0.0,249.42
51282,O594128034034,1178,1,35.17,0.0,35.17
51283,O56639537071,612,1,50.58,0.0,50.58
51284,O500889589209,97,1,45.27,0.0,45.27
51285,O500889589209,432,1,105.17,0.0,105.17
51286,O505634269129,399,1,74.31,0.0,74.31
51287,O532963605168,176,1,29.75,0.0,29.75
51288,O532963605168,93,1,100.55,0.0,100.55
51289,O272714964218,390,1,25.57,0.0,25.57
51290,O302396020291,70,1,64.42,0.0,64.42
51291,O1817759452,28,1,40.51,0.0,40.51
51292,O1817759452,1099,1,96.33,0.0,96.33
51293,O1817759452,132,1,73.33,0.0,73.33
51294,O1817759452,1151,1,45.57,0.0,45.57
51295,O1817759452,46,2,10.84,0.0,21.68
51296,O878446912380,70,1,64.42,0.0,64.42
51297,O353638624618,759,1,59.25,0.0,59.25
51298,O353638624618,1193,1,34.61,0.0,34.61
51299,O353638624618,356,1,75.16,0.0,75.16
51300,O566818589019,526,1,39.88,0.0,39.88
51301,O566818589019,716,3,57.35,0.0,172.05
51302,O566818589019,1104,1,134.8,0.0,134.8
51303,O715954857453,857,1,40.76,0.0,40.76
51304,O599465014851,377,1,63.47,0.0,63.47
51305,O536089586499,538,1,39.97,0.0,39.97
51306,O536089586499,871,1,43.62,0.0,43.62
51307,O536089586499,704,1,20.34,0.0,20.34
51308,O381505420046,280,1,37.01,0.0,37.01
51309,O381505420046,1190,1,79.28,0.0,79.28
51310,O381505420046,124,1,58.75,0.0,58.75
51311,O381505420046,88,1,194.29,0.0,194.29
51312,O381505420046,1176,2,20.0,0.0,40.0
51313,O381505420046,351,1,31.92,0.0,31.92
51314,O586061990598,693,1,32.89,0.0,32.89
51315,O586061990598,601,1,33.83,0.0,33.83
51316,O586061990598,588,1,62.57,0.0,62.57
51317,O586061990598,933,1,207.91,0.0,207.91
51318,O586061990598,1050,1,80.14,0.0,80.14
51319,O586061990598,937,1,63.83,0.0,63.83
51320,O492548794852,622,2,19.91,0.0,39.82
51321,O492548794852,368,1,79.45,0.0,79.45
51322,O492548794852,835,1,73.69,0.0,73.69
51323,O586528729228,1102,2,22.99,0.0,45.98
51324,O52366822262,996,2,65.86,0.0,131.72
51325,O829995647061,918,1,44.26,0.0,44.26
51326,O829995647061,670,1,50.07,0.0,50.07
51327,O829995647061,212,2,43.25,0.0,86.5
51328,O923310529974,42,1,103.64,0.0,103.64
51329,O923310529974,374,2,24.89,0.0,49.78
51330,O814023287795,246,1,49.28,0.0,49.28
51331,O814023287795,627,3,96.07,0.0,288.21
51332,O125749529984,656,3,47.02,0.0,141.06
51333,O758523011079,60,1,42.48,0.0,42.48
51334,O758523011079,594,5,123.03,0.0,615.15
51335,O758523011079,421,1,104.98,0.0,104.98
51336,O514103079181,774,2,100.6,0.0,201.2
51337,O731065782034,318,3,171.55,0.0,514.65
51338,O626803416102,395,1,43.88,0.0,43.88
51339,O626803416102,165,2,36.19,0.0,72.38
51340,O626803416102,422,3,38.24,0.0,114.72
51341,O184662791282,589,6,98.34,0.0,590.04
51342,O184662791282,384,3,70.81,0.0,212.43
51343,O800071306633,388,1,182.19,0.0,182.19
51344,O688002562116,828,1,22.24,0.0,22.24
51345,O688002562116,543,1,61.42,0.0,61.42
51346,O688002562116,985,2,91.92,0.0,183.84
51347,O800348346248,39,1,64.85,0.0,64.85
51348,O800348346248,463,1,70.96,0.0,70.96
51349,O800348346248,1011,1,78.97,0.0,78.97
51350,O304506239286,200,1,36.61,0.0,36.61
51351,O492048870885,698,1,83.14,0.0,83.14
51352,O237246686722,377,3,63.47,0.0,190.41
51353,O353473693010,61,1,87.24,0.0,87.24
51354,O88455814870,412,2,50.89,0.0,101.78
51355,O291194409514,964,1,51.53,0.0,51.53
51356,O291194409514,17,2,111.81,0.0,223.62
51357,O291194409514,806,1,44.22,0.0,44.22
51358,O768407913238,1004,1,34.89,0.0,34.89
51359,O642638443766,219,1,46.64,0.0,46.64
51360,O642638443766,852,1,152.77,0.0,152.77
51361,O642638443766,911,1,185.05,0.0,185.05
51362,O519336020684,818,2,89.87,0.0,179.74
51363,O519336020684,581,1,43.72,0.0,43.72
51364,O72492105405,1145,1,41.32,0.0,41.32
51365,O760462459293,570,2,79.82,0.0,159.64
51366,O760462459293,724,1,57.48,0.0,57.48
51367,O760462459293,1074,3,50.72,0.0,152.16
51368,O760462459293,903,1,48.19,0.0,48.19
51369,O760462459293,1028,1,66.2,0.0,66.2
51370,O760462459293,543,2,61.42,0.0,122.84
51371,O369256945194,252,2,68.43,0.0,136.86
51372,O369256945194,457,1,44.63,0.0,44.63
51373,O215906234619,1086,1,60.83,0.0,60.83
51374,O329579914619,472,1,32.57,0.0,32.57
51375,O723791414884,1193,1,34.61,0.0,34.61
51376,O723791414884,552,1,165.36,0.0,165.36
51377,O723791414884,432,1,105.17,0.0,105.17
51378,O723791414884,621,2,44.26,0.0,88.52
51379,O723791414884,1015,1,25.43,0.0,25.43
51380,O723791414884,1093,3,113.61,0.0,340.83
51381,O89165137248,1130,1,40.07,0.0,40.07
51382,O89165137248,298,3,46.45,0.0,139.35
51383,O923850216940,642,1,27.17,0.0,27.17
51384,O923850216940,128,1,39.52,0.0,39.52
51385,O376605921843,812,1,34.54,0.0,34.54
51386,O376605921843,906,1,25.68,0.0,25.68
51387,O803370698976,833,2,103.77,0.0,207.54
51388,O814510163758,771,1,52.2,0.0,52.2
51389,O550451987829,884,2,119.8,0.0,239.6
51390,O233603938435,857,1,40.76,0.0,40.76
51391,O233603938435,138,1,43.71,0.0,43.71
51392,O991130067236,383,3,40.32,0.0,120.96
51393,O211873219805,1183,3,84.44,0.0,253.32
51394,O136233069478,689,1,78.61,0.0,78.61
51395,O136233069478,494,1,58.74,0.0,58.74
51396,O136233069478,1042,1,88.62,0.0,88.62
51397,O478440963487,195,2,49.12,0.0,98.24
51398,O474123890008,484,1,55.21,0.0,55.21
51399,O266039867082,378,1,136.43,0.0,136.43
51400,O224983158667,613,2,51.08,0.0,102.16
51401,O858171007554,339,1,35.28,0.0,35.28
51402,O72997178742,59,2,9.59,0.0,19.18
51403,O375713878342,989,2,42.86,0.0,85.72
51404,O375713878342,258,1,44.53,0.0,44.53
51405,O375713878342,175,1,51.64,0.0,51.64
51406,O375713878342,720,2,51.64,0.0,103.28
51407,O375713878342,954,1,45.71,0.0,45.71
51408,O35579738293,383,1,40.32,0.0,40.32
51409,O35579738293,1144,2,98.48,0.0,196.96
51410,O604144424755,621,1,44.26,0.0,44.26
51411,O604144424755,475,1,51.9,0.0,51.9
51412,O597753188580,758,2,53.4,0.0,106.8
51413,O597753188580,386,1,77.53,0.0,77.53
51414,O597753188580,689,2,78.61,0.0,157.22
51415,O597753188580,946,3,34.75,0.0,104.25
51416,O713326291612,666,1,53.47,0.0,53.47
51417,O718291448796,505,1,48.73,0.0,48.73
51418,O208717581516,544,1,60.53,0.0,60.53
51419,O360543603516,279,3,82.48,0.0,247.44
51420,O360543603516,928,1,51.6,0.0,51.6
51421,O290417465670,703,2,79.07,0.0,158.14
51422,O290417465670,44,1,64.4,0.0,64.4
51423,O290417465670,54,1,88.96,0.0,88.96
51424,O578796281917,1148,1,46.01,0.0,46.01
51425,O578796281917,973,1,33.48,0.0,33.48
51426,O578796281917,151,1,63.72,0.0,63.72
51427,O621786103182,469,3,24.01,0.0,72.03
51428,O621786103182,411,1,25.6,0.0,25.6
51429,O621786103182,22,1,99.02,0.0,99.02
51430,O429220333406,1176,1,20.0,0.0,20.0
51431,O429220333406,623,1,33.76,0.0,33.76
51432,O429220333406,649,3,41.9,0.0,125.7
51433,O958894254699,14,1,61.66,0.0,61.66
51434,O997148030148,595,1,80.69,0.0,80.69
51435,O305778267522,30,6,36.23,0.0,217.38
51436,O305778267522,1019,1,43.5,0.0,43.5
51437,O241507649281,329,1,82.14,0.0,82.14
51438,O241507649281,678,1,45.34,0.0,45.34
51439,O241507649281,795,1,101.49,0.0,101.49
51440,O570686872527,580,1,132.47,0.0,132.47
51441,O937795404268,632,1,58.04,0.0,58.04
51442,O937795404268,130,1,32.64,0.0,32.64
51443,O144982076325,1012,1,61.1,0.0,61.1
51444,O144982076325,143,1,21.5,0.0,21.5
51445,O458637063256,1044,2,77.51,0.0,155.02
51446,O655445882849,262,2,72.31,0.0,144.62
51447,O655445882849,505,4,48.73,0.0,194.92
51448,O655445882849,475,1,51.9,0.0,51.9
51449,O655445882849,368,1,79.45,0.0,79.45
51450,O808516002196,1055,1,111.25,0.0,111.25
51451,O808516002196,567,1,66.23,0.0,66.23
51452,O403762065443,849,1,25.22,0.0,25.22
51453,O403762065443,307,1,60.75,0.0,60.75
51454,O151925622060,384,1,70.81,0.0,70.81
51455,O643530343491,532,3,70.04,0.0,210.12
51456,O669637272548,621,1,44.26,0.0,44.26
51457,O605275575324,96,1,74.48,0.0,74.48
51458,O880534789333,67,1,74.22,0.0,74.22
51459,O880534789333,235,1,27.85,0.0,27.85
51460,O376524236161,401,1,48.03,0.0,48.03
51461,O376524236161,763,3,74.78,0.0,224.34
51462,O768495238113,795,1,101.49,0.0,101.49
51463,O210740924179,969,1,46.29,0.0,46.29
51464,O210740924179,544,1,60.53,0.0,60.53
51465,O911834108582,245,1,49.79,0.0,49.79
51466,O911834108582,1002,1,63.72,0.0,63.72
51467,O360905126867,126,1,60.92,0.0,60.92
51468,O965148285542,988,1,164.72,0.0,164.72
51469,O965148285542,341,1,64.32,0.0,64.32
51470,O965148285542,1074,1,50.72,0.0,50.72
51471,O797471128066,419,1,67.83,0.0,67.83
51472,O797471128066,401,2,48.03,0.0,96.06
51473,O797471128066,902,3,42.77,0.0,128.31
51474,O797471128066,817,2,50.53,0.0,101.06
51475,O372694136170,219,1,46.64,0.0,46.64
51476,O782830848484,1033,2,29.57,0.0,59.14
51477,O229171658502,1036,3,28.5,0.0,85.5
51478,O361524622729,777,1,65.98,0.0,65.98
51479,O393467196049,269,1,36.94,0.0,36.94
51480,O994901331357,843,1,36.85,0.0,36.85
51481,O591029067505,1184,1,53.76,0.0,53.76
51482,O591029067505,854,2,35.18,0.0,70.36
51483,O591029067505,805,1,87.58,0.0,87.58
